name;category_ids;sku;regular_price;stock;image_id/gallery_image_ids;descripcion;ppum
MASTICABLE MAX ACIDAS 16x100u;DULCES Y CONFITES;1410908;2040;41;https://www.cencocal.cl/imagenes/1410908.jpg;;$1000 x KG
CHUP. BON BON BUM SAND. 15x24u;DULCES Y CONFITES;1410910;2101;48;https://www.cencocal.cl/imagenes/1410910.jpg;;$1000 x KG
CHUP. BON BON BUM UVA 15x24u;DULCES Y CONFITES;1410913;2101;65;https://www.cencocal.cl/imagenes/1410913.jpg;;$1000 x KG
CHUP. BON BON BUM FRESA 15x24u;DULCES Y CONFITES;141091k;1962;22;https://www.cencocal.cl/imagenes/141091k.jpg;;$1000 x KG
CALUGA SUNY CLASICA 5x1K;DULCES Y CONFITES;1410924;6834;3;https://www.cencocal.cl/imagenes/1410924.jpg;;$1000 x KG
DANDY PLEGAD CHILE 12x18ux16g;CHOCOLATES;1410943;4381;8;https://www.cencocal.cl/imagenes/1410943.jpg;;$1000 x KG
GOMELA AROS 16x50ux6gr;DULCES Y CONFITES;1410944;2071;50;https://www.cencocal.cl/imagenes/1410944.jpg;;$1000 x KG
PINATA MIX CHILE 8x900gr;DULCES Y CONFITES;1410947;4192;29;https://www.cencocal.cl/imagenes/1410947.jpg;;$1000 x KG
HALLS MENTOL AZUL 30x12x25g;DULCES Y CONFITES;1410964;357;0;https://www.cencocal.cl/imagenes/1410964.jpg;;$1000 x KG
HALLS STRONG NEGRO 30x12x25g;DULCES Y CONFITES;1410967;357;0;https://www.cencocal.cl/imagenes/1410967.jpg;;$1000 x KG
HALLS YERBABUENA 30x12x25g;DULCES Y CONFITES;1410968;357;-2;https://www.cencocal.cl/imagenes/1410968.jpg;;$1000 x KG
PAPA M.POLO AMERICANO 8x10x18g;SNACK;1410979;264;318;https://www.cencocal.cl/imagenes/1410979.jpg;;$1000 x KG
PAPA M.POLO CASERA 8x10x18g;SNACK;1410980;264;443;https://www.cencocal.cl/imagenes/1410980.jpg;;$1000 x KG
MILLOWS MALVA. CREAM 12x50u;DULCES Y CONFITES;1411115;2417;28;https://www.cencocal.cl/imagenes/1411115.jpg;;$1000 x KG
JALEA XINFUL POTE POLLO 6x100u;DULCES Y CONFITES;1411130;5998;0;https://www.cencocal.cl/imagenes/1411130.jpg;;$1000 x KG
JALEA XINFUL POTE PERRO 6x100u;DULCES Y CONFITES;1411131;5998;0;https://www.cencocal.cl/imagenes/1411131.jpg;;$1000 x KG
CHUP. BON BON BUM TROP. 15x24u;DULCES Y CONFITES;1411225;2101;24;https://www.cencocal.cl/imagenes/1411225.jpg;;$1000 x KG
CHUPETE PICO DULCE 12x48un;DULCES Y CONFITES;1411231;5190;19;https://www.cencocal.cl/imagenes/1411231.jpg;;$1000 x KG
MERELLO POROTITOS 20x250gr;DULCES Y CONFITES;1411500;2213;13;https://www.cencocal.cl/imagenes/1411500.jpg;;$1000 x KG
#MARSH. FINI VOLCAN 12x200;DULCES Y CONFITES;1411501;2030;0;https://www.cencocal.cl/imagenes/1411501.jpg;;$1000 x KG
MERELLO GUAGUITAS 60x70gr;DULCES Y CONFITES;1411505;949;13;https://www.cencocal.cl/imagenes/1411505.jpg;;$1000 x KG
MERELLO GUAGUITAS 20x250gr;DULCES Y CONFITES;1411506;2519;1;https://www.cencocal.cl/imagenes/1411506.jpg;;$1000 x KG
MERELLO GOMITA/EUCALIP 40x90gr;DULCES Y CONFITES;1411510;949;16;https://www.cencocal.cl/imagenes/1411510.jpg;;$1000 x KG
MERELLO GOMA/SUIZA 40x90gr;DULCES Y CONFITES;1411515;949;11;https://www.cencocal.cl/imagenes/1411515.jpg;;$1000 x KG
MERELLO GOMA/DANESA 40x90gr;DULCES Y CONFITES;1411520;949;14;https://www.cencocal.cl/imagenes/1411520.jpg;;$1000 x KG
MERELLO POROTITOS 40x90gr;DULCES Y CONFITES;1411530;949;10;https://www.cencocal.cl/imagenes/1411530.jpg;;$1000 x KG
MERELLO GAJOS/LIM/NARAN 40x90;DULCES Y CONFITES;1411535;949;7;https://www.cencocal.cl/imagenes/1411535.jpg;;$1000 x KG
MERELLO DULCE/ANIS 40x90gr;DULCES Y CONFITES;1411540;949;8;https://www.cencocal.cl/imagenes/1411540.jpg;;$1000 x KG
MERELLO DELICIA/NUEZ 40x90gr;DULCES Y CONFITES;1411545;949;10;https://www.cencocal.cl/imagenes/1411545.jpg;;$1000 x KG
MERELLO DELICIA/NUEZ 20x250gr;DULCES Y CONFITES;1411550;2213;9;https://www.cencocal.cl/imagenes/1411550.jpg;;$1000 x KG
MERELLO ALMEN/CONFITADA 40x90;DULCES Y CONFITES;1411555;1765;22;https://www.cencocal.cl/imagenes/1411555.jpg;;$1000 x KG
JALEA MINI XINFUL BLS 12x50u;DULCES Y CONFITES;1411601;2244;1;https://www.cencocal.cl/imagenes/1411601.jpg;;$1000 x KG
JALEA MINI XINFUL MALLA 12x50u;DULCES Y CONFITES;1411602;2213;4;https://www.cencocal.cl/imagenes/1411602.jpg;;$1000 x KG
GALL. ARROZ XINFUL 20x84g;GALLETAS;1411611;1042;0;https://www.cencocal.cl/imagenes/1411611.jpg;;$1000 x KG
COLOMBINETAS CHOCOC. 18x24x16;DULCES Y CONFITES;1411621;1974;24;https://www.cencocal.cl/imagenes/1411621.jpg;;$1000 x KG
MILLOWS CORAZON.COLOM. 15x145g;DULCES Y CONFITES;1411622;1081;82;https://www.cencocal.cl/imagenes/1411622.jpg;;$1000 x KG
#GOMITAS DENTADURA FINI 12x90g;DULCES Y CONFITES;1411701;1040;0;https://www.cencocal.cl/imagenes/1411701.jpg;;$1000 x KG
GOMITAS GUSANOS FINI 12x90g;DULCES Y CONFITES;1411702;799;24;https://www.cencocal.cl/imagenes/1411702.jpg;;$1000 x KG
GOMITAS GUSAN DULC FINI 12x90g;DULCES Y CONFITES;1411703;799;23;https://www.cencocal.cl/imagenes/1411703.jpg;;$1000 x KG
#GOMITAS OSO DULCES FINI 12x90;DULCES Y CONFITES;1411705;799;11;https://www.cencocal.cl/imagenes/1411705.jpg;;$1000 x KG
#GOMITAS PLATANO FINI 12x90g;DULCES Y CONFITES;1411707;799;9;https://www.cencocal.cl/imagenes/1411707.jpg;;$1000 x KG
#GOMITAS AROS FRUT FINI 12x90g;DULCES Y CONFITES;1411708;799;0;https://www.cencocal.cl/imagenes/1411708.jpg;;$1000 x KG
REGALIZ FRUT DUL FINI 12x80g;DULCES Y CONFITES;1411709;799;22;https://www.cencocal.cl/imagenes/1411709.jpg;;$1000 x KG
REGALIZ FRUT ACIDA FINI 12x80;DULCES Y CONFITES;1411711;799;36;https://www.cencocal.cl/imagenes/1411711.jpg;;$1000 x KG
REGALIZ TUTIFRUTI FINI 12x80g;DULCES Y CONFITES;1411712;799;13;https://www.cencocal.cl/imagenes/1411712.jpg;;$1000 x KG
CHICLE SANDIA FINI 12x80g;DULCES Y CONFITES;1411713;1040;24;https://www.cencocal.cl/imagenes/1411713.jpg;;$1000 x KG
CHICLE FRUTAS FINI 12x80g;DULCES Y CONFITES;1411714;1040;24;https://www.cencocal.cl/imagenes/1411714.jpg;;$1000 x KG
MARSHMALLOWS CORAZON 12x80g;DULCES Y CONFITES;1411716;1040;24;https://www.cencocal.cl/imagenes/1411716.jpg;;$1000 x KG
MARSHMALLOWS TUBO 12x80gr;DULCES Y CONFITES;1411717;1040;6;https://www.cencocal.cl/imagenes/1411717.jpg;;$1000 x KG
MARSHMALLOWS TRENZA 12x80gr;DULCES Y CONFITES;1411718;1040;26;https://www.cencocal.cl/imagenes/1411718.jpg;;$1000 x KG
CALUGA LA VACA LECHERA 12x520g;DULCES Y CONFITES;1411800;4825;40;https://www.cencocal.cl/imagenes/1411800.jpg;;$1000 x KG
DUCREM LECHE COND. 24x12x10g;DULCES Y CONFITES;1411807;1499;21;https://www.cencocal.cl/imagenes/1411807.jpg;;$1000 x KG
DUCREM NAPOLIT. 24x12x10g;DULCES Y CONFITES;1411808;1499;19;https://www.cencocal.cl/imagenes/1411808.jpg;;$1000 x KG
DUCREM AVELLANA 24x12x10gr;DULCES Y CONFITES;1411809;1499;0;https://www.cencocal.cl/imagenes/1411809.jpg;;$1000 x KG
FREEGELLS EUCAL. 36x12x27.9g;DULCES Y CONFITES;1411812;245;536;https://www.cencocal.cl/imagenes/1411812.jpg;;$1000 x KG
FREEGELLS E/FUERTE 36x12x27.9g;DULCES Y CONFITES;1411813;245;134;https://www.cencocal.cl/imagenes/1411813.jpg;;$1000 x KG
FREEGELLS MENTA 36x12x27.9g;DULCES Y CONFITES;1411814;245;108;https://www.cencocal.cl/imagenes/1411814.jpg;;$1000 x KG
MASTICABLE ZUNG FRESA 30x100g;DULCES Y CONFITES;1411821;1652;33;https://www.cencocal.cl/imagenes/1411821.jpg;;$1000 x KG
MASTICABLE ZUNG YO/SU 30x100;DULCES Y CONFITES;1411822;1652;41;https://www.cencocal.cl/imagenes/1411822.jpg;;$1000 x KG
MASTICABLE ZUNG FR/SU 30x100;DULCES Y CONFITES;1411823;1652;31;https://www.cencocal.cl/imagenes/1411823.jpg;;$1000 x KG
GOMUTCHO YOGURT 15x30u.;DULCES Y CONFITES;1411824;5314;8;https://www.cencocal.cl/imagenes/1411824.jpg;;$1000 x KG
CROC-CHOC CHOCOLATE 12x24x16g.;GALLETAS;1411826;4080;0;https://www.cencocal.cl/imagenes/1411826.jpg;;$1000 x KG
GOM. FINI TUBOS ACID.12x12x15g;DULCES Y CONFITES;1411921;2754;89;https://www.cencocal.cl/imagenes/1411921.jpg;;$1000 x KG
GOM. FINI TUBO FRUT. 12x12x15g;DULCES Y CONFITES;1411922;2754;65;https://www.cencocal.cl/imagenes/1411922.jpg;;$1000 x KG
#REGALIZ FRUT. ACIDA 6x1 k;DULCES Y CONFITES;1411927;11271;0;https://www.cencocal.cl/imagenes/1411927.jpg;;$1000 x KG
#REGALIZ FRUT DULCE 6x1k;DULCES Y CONFITES;1411928;11271;0;https://www.cencocal.cl/imagenes/1411928.jpg;;$1000 x KG
GOMITA TROLLY LONCHE. 12x77;DULCES Y CONFITES;1412001;2652;19;https://www.cencocal.cl/imagenes/1412001.jpg;;$1000 x KG
LENGUAS BEBETO MULTI 8x12x75g;DULCES Y CONFITES;1412012;200;0;https://www.cencocal.cl/imagenes/1412012.jpg;;$1000 x KG
TORNADO BEBETO TWIST 8x12x75g;DULCES Y CONFITES;1412014;200;0;https://www.cencocal.cl/imagenes/1412014.jpg;;$1000 x KG
#TUBOS BEBETO FRUT 8x12x75g;DULCES Y CONFITES;1412015;200;0;https://www.cencocal.cl/imagenes/1412015.jpg;;$1000 x KG
#REGALIZ MULTIFRU. FINI 6x200u;DULCES Y CONFITES;1412600;5000;1;https://www.cencocal.cl/imagenes/1412600.jpg;;$1000 x KG
#REGALIZ 4 COLORES FINI 6x200u;DULCES Y CONFITES;1412601;5000;6;https://www.cencocal.cl/imagenes/1412601.jpg;;$1000 x KG
REGALIZ TWISTE.ACID.FINI 12x80;DULCES Y CONFITES;1412602;799;1;https://www.cencocal.cl/imagenes/1412602.jpg;;$1000 x KG
REGALIZ TWISTE.DULC.FINI 12x80;DULCES Y CONFITES;1412603;799;38;https://www.cencocal.cl/imagenes/1412603.jpg;;$1000 x KG
REGALIZ UVA ACIDO FINI 12x80g;DULCES Y CONFITES;1412604;799;27;https://www.cencocal.cl/imagenes/1412604.jpg;;$1000 x KG
MARSHMALLOW MARIPO.FINI 12x250;DULCES Y CONFITES;1412607;2081;12;https://www.cencocal.cl/imagenes/1412607.jpg;;$1000 x KG
CHUPETONCITO 12x12x35g;DULCES Y CONFITES;1412900;335;109;https://www.cencocal.cl/imagenes/1412900.jpg;;$1000 x KG
SKITTLES WILD BERRY 10x36x62gr;DULCES Y CONFITES;1413001;978;2;https://www.cencocal.cl/imagenes/1413001.jpg;;$1000 x KG
SKITTLES ORIGINAL 10x36x62gr;DULCES Y CONFITES;1413002;978;3;https://www.cencocal.cl/imagenes/1413002.jpg;;$1000 x KG
CARAM. PUSH POP TRAD.20x20x15g;DULCES Y CONFITES;1413100;847;0;https://www.cencocal.cl/imagenes/1413100.jpg;;$1000 x KG
CHUP.RING POP ZERO 24x12x6grs.;DULCES Y CONFITES;1413101;306;78;https://www.cencocal.cl/imagenes/1413101.jpg;;$1000 x KG
BATON CHOCOLATE LECHE 32x30x1u;CHOCOLATES;1413103;367;1535;https://www.cencocal.cl/imagenes/1413103.jpg;;$1000 x KG
BATON CHOCOLATE BLANCO 32x30x1;CHOCOLATES;1413104;367;1253;https://www.cencocal.cl/imagenes/1413104.jpg;;$1000 x KG
HALLS HONEY LIMON 30x12x25g;DULCES Y CONFITES;1413201;357;37;https://www.cencocal.cl/imagenes/1413201.jpg;;$1000 x KG
HALLS MORA AZUL 30x12x25g;DULCES Y CONFITES;1413202;357;127;https://www.cencocal.cl/imagenes/1413202.jpg;;$1000 x KG
HALLS FRUIT MIX 30x12x25g;DULCES Y CONFITES;1413203;357;38;https://www.cencocal.cl/imagenes/1413203.jpg;;$1000 x KG
HALLS CEREZA 30x12x25g;DULCES Y CONFITES;1413204;357;82;https://www.cencocal.cl/imagenes/1413204.jpg;;$1000 x KG
FLIPY TUBOS 14x70G;DULCES Y CONFITES;1415560;1336;2;https://www.cencocal.cl/imagenes/1415560.jpg;;$1000 x KG
AMBERRIES TUBOS 14x70G;DULCES Y CONFITES;1415561;1336;8;https://www.cencocal.cl/imagenes/1415561.jpg;;$1000 x KG
MALVA MILLOWS FRU/CREM.15x145g;DULCES Y CONFITES;1419500;1081;29;https://www.cencocal.cl/imagenes/1419500.jpg;;$1000 x KG
DULCE MEMBRILLO WATTS 12x250gr;DULCES Y MERMELADAS;1420002;974;87;https://www.cencocal.cl/imagenes/1420002.jpg;;$1000 x KG
DULCE MEMBRILLO WATTS 12x500gr;DULCES Y MERMELADAS;1420003;1693;49;https://www.cencocal.cl/imagenes/1420003.jpg;;$1000 x KG
DULCE MEMBRILLO WATTS 12x1kg;DULCES Y MERMELADAS;1420004;3631;45;https://www.cencocal.cl/imagenes/1420004.jpg;;$1000 x KG
DULCE DE CIRUELA 12x500gr;DULCES Y MERMELADAS;1420015;2203;5;https://www.cencocal.cl/imagenes/1420015.jpg;;$1000 x KG
MERM. WATTS FRAMB 24x225gr;DULCES Y MERMELADAS;1420019;1581;142;https://www.cencocal.cl/imagenes/1420019.jpg;;$1000 x KG
DULCE DE MORA 12x500 Gr.;DULCES Y MERMELADAS;1420022;2310;2;https://www.cencocal.cl/imagenes/1420022.jpg;;$1000 x KG
MERM. WATTS S/AZ MANGO 24x200G;DULCES Y MERMELADAS;1420048;1683;69;https://www.cencocal.cl/imagenes/1420048.jpg;;$1000 x KG
MERM. TIA LIA FBSA. 24x250g;DULCES Y MERMELADAS;1420100;826;221;https://www.cencocal.cl/imagenes/1420100.jpg;;$1000 x KG
MERM. ENLINEA S/A FRAM.24x200g;DULCES Y MERMELADAS;1420106;1051;132;https://www.cencocal.cl/imagenes/1420106.jpg;;$1000 x KG
MERM. WATTS NARANJA FCO 10x500;DULCES Y MERMELADAS;1420150;4814;0;https://www.cencocal.cl/imagenes/1420150.jpg;;$1000 x KG
MERM. WATTS FRAMB FCO 10x500G;DULCES Y MERMELADAS;1420151;4814;4;https://www.cencocal.cl/imagenes/1420151.jpg;;$1000 x KG
MERM. WATTS CIRUELA 24x225gr;DULCES Y MERMELADAS;1420285;1581;97;https://www.cencocal.cl/imagenes/1420285.jpg;;$1000 x KG
MERM. WATTS S/A FRUTILL 24x200;DULCES Y MERMELADAS;1420303;1683;48;https://www.cencocal.cl/imagenes/1420303.jpg;;$1000 x KG
MERM. REGIMEL DURAZNO 24x200gr.;DULCES Y MERMELADAS;1420501;1632;64;https://www.cencocal.cl/imagenes/1420501.jpg;;$1000 x KG
MERM. REGIMEL DAMASCO 24x200gr.;DULCES Y MERMELADAS;1420511;1632;67;https://www.cencocal.cl/imagenes/1420511.jpg;;$1000 x KG
MERM. REGIMEL FRUTILLA 24x200gr.;DULCES Y MERMELADAS;1420531;1632;97;https://www.cencocal.cl/imagenes/1420531.jpg;;$1000 x KG
MERM. REGIMEL MORA 24x200gr.;DULCES Y MERMELADAS;1420541;1632;85;https://www.cencocal.cl/imagenes/1420541.jpg;;$1000 x KG
MERM. REGIMEL BERRIES 24x200gr.;DULCES Y MERMELADAS;1420551;1632;60;https://www.cencocal.cl/imagenes/1420551.jpg;;$1000 x KG
MERM. REGIMEL MANGO 24x200G;DULCES Y MERMELADAS;1420561;1499;26;https://www.cencocal.cl/imagenes/1420561.jpg;;$1000 x KG
MERMELADA VIVO MANGO 20x200gr;DULCES Y MERMELADAS;1420596;1538;45;https://www.cencocal.cl/imagenes/1420596.jpg;;$1000 x KG
MERMELADA VIVO BERRIES 20x200;DULCES Y MERMELADAS;1420597;1538;21;https://www.cencocal.cl/imagenes/1420597.jpg;;$1000 x KG
MERMELADA VIVO DURAZNO 20x200;DULCES Y MERMELADAS;1420598;1538;25;https://www.cencocal.cl/imagenes/1420598.jpg;;$1000 x KG
MERMELADA VIVO FRAMBUES 20x200;DULCES Y MERMELADAS;1420599;1538;31;https://www.cencocal.cl/imagenes/1420599.jpg;;$1000 x KG
MERMELADA VIVO MORA 20x200gr;DULCES Y MERMELADAS;1420600;1538;27;https://www.cencocal.cl/imagenes/1420600.jpg;;$1000 x KG
MERMEL CRACKEL CEBOLLA 24x110g;DULCES Y MERMELADAS;1420620;1459;29;https://www.cencocal.cl/imagenes/1420620.jpg;;$1000 x KG
MERM. TIA LIA DSCO 24x250g.;DULCES Y MERMELADAS;1420801;551;116;https://www.cencocal.cl/imagenes/1420801.jpg;;$1000 x KG
MERM. TIA LIA DZNO 24x250g.;DULCES Y MERMELADAS;1420802;551;96;https://www.cencocal.cl/imagenes/1420802.jpg;;$1000 x KG
MERM. TIA LIA CIRUELA 24x250g.;DULCES Y MERMELADAS;1420803;551;52;https://www.cencocal.cl/imagenes/1420803.jpg;;$1000 x KG
MERM. TIA LIA MORA 24x250g;DULCES Y MERMELADAS;1420804;571;119;https://www.cencocal.cl/imagenes/1420804.jpg;;$1000 x KG
MERM. TIA LIA FRUTI. 24x250;DULCES Y MERMELADAS;1420805;571;111;https://www.cencocal.cl/imagenes/1420805.jpg;;$1000 x KG
MERM. ENLINEA S/A DSCO 24x200g;DULCES Y MERMELADAS;1420806;959;74;https://www.cencocal.cl/imagenes/1420806.jpg;;$1000 x KG
MERM. ENLINEA S/A DZNO 24x200g;DULCES Y MERMELADAS;1420807;959;90;https://www.cencocal.cl/imagenes/1420807.jpg;;$1000 x KG
MERM. ENLINEA S/A MORA 24x200g;DULCES Y MERMELADAS;1420808;1010;94;https://www.cencocal.cl/imagenes/1420808.jpg;;$1000 x KG
MERM. ENLINEA S/A FRUT.24x200g;DULCES Y MERMELADAS;1420809;1010;90;https://www.cencocal.cl/imagenes/1420809.jpg;;$1000 x KG
DULCE MEMBRILLO ECKART 4x1k.;DULCES Y MERMELADAS;1420901;3519;33;https://www.cencocal.cl/imagenes/1420901.jpg;;$1000 x KG
DULCE MEMBRILLO ECKART 8x500g;DULCES Y MERMELADAS;1420902;1887;56;https://www.cencocal.cl/imagenes/1420902.jpg;;$1000 x KG
CEREAL ENLINEA IN/ARRO.20x300g;CEREALES;1420903;2978;9;https://www.cencocal.cl/imagenes/1420903.jpg;;$1000 x KG
CEREAL ENLINEA IN/MAIZ.17x300g;CEREALES;1420904;2978;26;https://www.cencocal.cl/imagenes/1420904.jpg;;$1000 x KG
DULCE MEMBRILLO PERELLO 10x500;DULCES Y MERMELADAS;1420905;1703;74;https://www.cencocal.cl/imagenes/1420905.jpg;;$1000 x KG
DULCE MEMBRILLO PERELLO 5x1K.;DULCES Y MERMELADAS;1420906;3233;16;https://www.cencocal.cl/imagenes/1420906.jpg;;$1000 x KG
CEREAL ENLINEA IN/TRIG.20x300g;CEREALES;1420907;2978;22;https://www.cencocal.cl/imagenes/1420907.jpg;;$1000 x KG
DULCE MEMB. ECKART LI. 16x330g;DULCES Y MERMELADAS;1421005;2234;16;https://www.cencocal.cl/imagenes/1421005.jpg;;$1000 x KG
DULCE MEMB ECKAR S/A 16x330;DULCES Y MERMELADAS;1421006;2285;25;https://www.cencocal.cl/imagenes/1421006.jpg;;$1000 x KG
CREMA NUTELLA 10x140g;DULCES Y MERMELADAS;1421007;4182;17;https://www.cencocal.cl/imagenes/1421007.jpg;;$1000 x KG
CREMA NUTELLA 15x200g;DULCES Y MERMELADAS;1421008;7048;15;https://www.cencocal.cl/imagenes/1421008.jpg;;$1000 x KG
CREMA NUTELLA & GO 24x52g;DULCES Y MERMELADAS;1421009;2407;23;https://www.cencocal.cl/imagenes/1421009.jpg;;$1000 x KG
MERM. LIA LIGHT DSCO 24x250;DULCES Y MERMELADAS;1421010;663;85;https://www.cencocal.cl/imagenes/1421010.jpg;;$1000 x KG
MERM. LIA LIGHT DZNO 24x250g;DULCES Y MERMELADAS;1421011;663;109;https://www.cencocal.cl/imagenes/1421011.jpg;;$1000 x KG
MERM. LIA LIGHT FRUT 24x250;DULCES Y MERMELADAS;1421012;683;68;https://www.cencocal.cl/imagenes/1421012.jpg;;$1000 x KG
MERM. LIA LIGHT MORA 24x250g;DULCES Y MERMELADAS;1421013;683;74;https://www.cencocal.cl/imagenes/1421013.jpg;;$1000 x KG
GELAT. TURBO ZERO PINA 48x22g;POSTRES PARA PREPARAR;1430076;806;0;https://www.cencocal.cl/imagenes/1430076.jpg;;$1000 x KG
GELAT. TURBO FRAMBUESA 24X80G;POSTRES PARA PREPARAR;1430082;836;7;https://www.cencocal.cl/imagenes/1430082.jpg;;$1000 x KG
GELAT. TURBO CEREZA 24X80G;POSTRES PARA PREPARAR;1430083;836;15;https://www.cencocal.cl/imagenes/1430083.jpg;;$1000 x KG
GELAT. TURBO NARANJA 24X80G;POSTRES PARA PREPARAR;1430084;836;5;https://www.cencocal.cl/imagenes/1430084.jpg;;$1000 x KG
GELAT. TURBO FRUTILLA 24X80G;POSTRES PARA PREPARAR;1430085;836;38;https://www.cencocal.cl/imagenes/1430085.jpg;;$1000 x KG
GELAT. TURBO SIN SABOR 24X30G;POSTRES PARA PREPARAR;1430086;1040;3;https://www.cencocal.cl/imagenes/1430086.jpg;;$1000 x KG
GELAT. TURBO Z. F/ROJOS 48x22g;POSTRES PARA PREPARAR;1430087;806;0;https://www.cencocal.cl/imagenes/1430087.jpg;;$1000 x KG
GELAT. TURBO ZERO NJA. 48x22g;POSTRES PARA PREPARAR;1430088;806;0;https://www.cencocal.cl/imagenes/1430088.jpg;;$1000 x KG
FLAN TURBO VAINILLA 48x50g;POSTRES PARA PREPARAR;1430089;500;125;https://www.cencocal.cl/imagenes/1430089.jpg;;$1000 x KG
FLAN TURBO CHOCOLATE 48x50g;POSTRES PARA PREPARAR;1430090;500;0;https://www.cencocal.cl/imagenes/1430090.jpg;;$1000 x KG
FLAN CARICIA CHOC/CARAM 24x110;POSTRES PARA PREPARAR;1430125;1176;15;https://www.cencocal.cl/imagenes/1430125.jpg;;$1000 x KG
FLAN CARICIA VAIN/CARAM 24x110;POSTRES PARA PREPARAR;1430126;1176;36;https://www.cencocal.cl/imagenes/1430126.jpg;;$1000 x KG
GELATINA DAILY FRUT. 30x22.5g;POSTRES PARA PREPARAR;1430130;653;6;https://www.cencocal.cl/imagenes/1430130.jpg;;$1000 x KG
GELATINA DAILY NJA 30x22.5g;POSTRES PARA PREPARAR;1430131;653;15;https://www.cencocal.cl/imagenes/1430131.jpg;;$1000 x KG
GELATINA DAILY PINA 30x22.5g;POSTRES PARA PREPARAR;1430132;653;4;https://www.cencocal.cl/imagenes/1430132.jpg;;$1000 x KG
GELATINA DURAZNO VIVO 40x22g;POSTRES PARA PREPARAR;1430152;944;49;https://www.cencocal.cl/imagenes/1430152.jpg;;$1000 x KG
GELATINA NARANJA VIVO 40x22g;POSTRES PARA PREPARAR;1430154;944;22;https://www.cencocal.cl/imagenes/1430154.jpg;;$1000 x KG
GELATINA BERRIES VIVO 40x22g;POSTRES PARA PREPARAR;1430155;944;30;https://www.cencocal.cl/imagenes/1430155.jpg;;$1000 x KG
FLAN CARAM/VAIN VIVO 12x80g;POSTRES PARA PREPARAR;1430161;1059;39;https://www.cencocal.cl/imagenes/1430161.jpg;;$1000 x KG
FLAN CHOC/CARAM VIVO 12x90g;POSTRES PARA PREPARAR;1430162;1059;14;https://www.cencocal.cl/imagenes/1430162.jpg;;$1000 x KG
MOUSSE VIVO FRAMBUESA 12x25gr;POSTRES PARA PREPARAR;1430163;1321;13;https://www.cencocal.cl/imagenes/1430163.jpg;;$1000 x KG
MOUSSE VIVO CHIR ALEGRE 12x25g;POSTRES PARA PREPARAR;1430164;1321;2;https://www.cencocal.cl/imagenes/1430164.jpg;;$1000 x KG
GELAT. DAILY LIMON 30x22.5g;POSTRES PARA PREPARAR;1430171;653;22;https://www.cencocal.cl/imagenes/1430171.jpg;;$1000 x KG
GELAT. DAILY ARAND. 30x22.5g;POSTRES PARA PREPARAR;1430172;653;25;https://www.cencocal.cl/imagenes/1430172.jpg;;$1000 x KG
FLAN DAILY VAINI. 30x20g;POSTRES PARA PREPARAR;1430175;755;10;https://www.cencocal.cl/imagenes/1430175.jpg;;$1000 x KG
FLAN DAILY MANJAR 30x20g;POSTRES PARA PREPARAR;1430176;755;0;https://www.cencocal.cl/imagenes/1430176.jpg;;$1000 x KG
FLAN DAILY CHOCO. 30x20g;POSTRES PARA PREPARAR;1430177;755;43;https://www.cencocal.cl/imagenes/1430177.jpg;;$1000 x KG
FLAN DAILY TRES LECHES 30x20g;POSTRES PARA PREPARAR;1430178;755;17;https://www.cencocal.cl/imagenes/1430178.jpg;;$1000 x KG
FLAN DAILY CARAM. 30x20g;POSTRES PARA PREPARAR;1430179;755;45;https://www.cencocal.cl/imagenes/1430179.jpg;;$1000 x KG
GELATINA LIVEAN NARANJA 15x22g;POSTRES PARA PREPARAR;1430180;995;29;https://www.cencocal.cl/imagenes/1430180.jpg;;$1000 x KG
GELATINA LIVEAN PINA 15x22g;POSTRES PARA PREPARAR;1430181;995;45;https://www.cencocal.cl/imagenes/1430181.jpg;;$1000 x KG
GELATINA LIVEAN LIMON 15x22g;POSTRES PARA PREPARAR;1430182;995;19;https://www.cencocal.cl/imagenes/1430182.jpg;;$1000 x KG
GELATINA LIVEAN BERRIES 15x22g;POSTRES PARA PREPARAR;1430183;995;3;https://www.cencocal.cl/imagenes/1430183.jpg;;$1000 x KG
GELAT LIVEAN MZNA VERDE 15x22g;POSTRES PARA PREPARAR;1430184;995;18;https://www.cencocal.cl/imagenes/1430184.jpg;;$1000 x KG
GELAT. DAILY FRAMBU. 30x22.5g;POSTRES PARA PREPARAR;1430201;653;26;https://www.cencocal.cl/imagenes/1430201.jpg;;$1000 x KG
#GELAT. DAILY DURAZNO 30x22.5g;POSTRES PARA PREPARAR;1430202;653;0;https://www.cencocal.cl/imagenes/1430202.jpg;;$1000 x KG
GELATINA ZUKO FRAMBUESA 15x35g;POSTRES PARA PREPARAR;1430207;856;0;https://www.cencocal.cl/imagenes/1430207.jpg;;$1000 x KG
GELATINA ZUKO NARANJA 15x35g;POSTRES PARA PREPARAR;1430208;856;0;https://www.cencocal.cl/imagenes/1430208.jpg;;$1000 x KG
GELAT. TURBO PINA 24x80g;POSTRES PARA PREPARAR;1430209;836;0;https://www.cencocal.cl/imagenes/1430209.jpg;;$1000 x KG
GELAT. TURBO LIMON 24x80g;POSTRES PARA PREPARAR;1430210;836;1;https://www.cencocal.cl/imagenes/1430210.jpg;;$1000 x KG
GELATINA CARICIA FRUTI. 20x50g;POSTRES PARA PREPARAR;1430211;745;103;https://www.cencocal.cl/imagenes/1430211.jpg;;$1000 x KG
